model_area_m2,osm_area_m2,overlap_area_m2,union_area_m2,precision_like,recall_like,iou,result_name,model_file,status,error
22072.125,8978.727660763794,8160.027904725579,22890.824756037724,0.3696983369170653,0.9088178429093181,0.3564759239429884,se3039_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3039_rgb_250_03_original.geojson,ok,
30084.6875,5880.7839364876845,2244.221799115811,33721.24963737236,0.07459681271795862,0.3816194955219149,0.06655215400524776,se3135_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3135_rgb_250_03_original.geojson,ok,
24595.4375,4391.7870561663285,3030.281460306098,25956.94309586022,0.12320502370840518,0.6899882488727234,0.11674261676789616,se3136_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3136_rgb_250_03_original.geojson,ok,
16730.75,3900.8758208796944,3035.13124464031,17596.494576240282,0.18141035187545745,0.7780640512560206,0.17248499304733708,se3137_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3137_rgb_250_03_original.geojson,ok,
25634.25,9332.541624411026,8182.205156324288,26784.586468086607,0.3191903471458805,0.8767392084190854,0.3054818548747523,se3138_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3138_rgb_250_03_original.geojson,ok,
18771.125,7464.953965445888,6868.986446699628,19367.092518743368,0.36593365856865945,0.9201646089842079,0.35467308477262965,se3139_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3139_rgb_250_03_original.geojson,ok,
29668.1875,14191.335470599222,11323.817268878183,32535.7057017211,0.38168213912218885,0.7979388051489731,0.34804277407387435,se3235_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3235_rgb_250_03_original.geojson,ok,
30960.9375,21025.488184430196,19296.46744615294,32689.958238275478,0.6232520396435973,0.9177654890525856,0.590287307970905,se3236_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3236_rgb_250_03_original.geojson,ok,
22694.5,3524.9065410580183,3496.3396831900495,22723.066857868078,0.15406110216969088,0.9918957119755594,0.15386742049651667,se3237_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3237_rgb_250_03_original.geojson,ok,
27327.5625,7618.094100630768,6445.757041561671,28499.899559071426,0.23587017837985627,0.8461115019605719,0.22616771080900205,se3238_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3238_rgb_250_03_original.geojson,ok,
7954.9375,1616.7933379358708,1426.6915477958587,8145.039290140509,0.17934666963704726,0.8824204765819289,0.17516079382488123,se3239_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3239_rgb_250_03_original.geojson,ok,
27507.875,891.386385073315,866.7244660813549,27532.53691899193,0.031508230500587736,0.9723330764246173,0.031480007404747684,se3335_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3335_rgb_250_03_original.geojson,ok,
25721.3125,7640.042230977641,5348.266879351526,28013.087851625434,0.20793133629364854,0.7000310623501811,0.19092029081832182,se3336_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3336_rgb_250_03_original.geojson,ok,
14571.25,9588.438387409633,6642.089546794329,17517.598840615676,0.4558352609964368,0.6927185927914926,0.37916666588997455,se3337_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3337_rgb_250_03_original.geojson,ok,
1863.9375,1450.219756144826,1297.7657716536855,2016.3914844913013,0.6962496176259588,0.8948752533227,0.6436080402219553,se3338_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3338_rgb_250_03_original.geojson,ok,
3642.625,1323.0691441947893,1123.8855195045098,3841.8086246899325,0.3085372552773096,0.8494533520305916,0.29254073518438656,se3339_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3339_rgb_250_03_original.geojson,ok,
17018.5,4314.021352224612,4292.35177074382,17040.169581479786,0.25221680939823254,0.9949769415328421,0.25189607123446645,se3435_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3435_rgb_250_03_original.geojson,ok,
16272.3125,1100.677223277311,1029.57219603391,16343.417527243326,0.06327141247034863,0.9353988383336552,0.06299613861774538,se3436_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3436_rgb_250_03_original.geojson,ok,
5598.6875,1291.1731725424695,0.0,6889.86067254247,0.0,0.0,0.0,se3437_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3437_rgb_250_03_original.geojson,ok,
11348.3125,5256.529482276858,4978.346404648007,11626.495577628586,0.4386860517498092,0.9470785660830429,0.42818976461206565,se3438_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3438_rgb_250_03_original.geojson,ok,
3052.6875,862.7640789211259,536.2871691371713,3379.1644097834887,0.1756770613229069,0.621591907034181,0.15870407713353388,se3439_rgb_250_03,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_original/Download_2994141/getmapping_rgb_25cm_6421044/se3439_rgb_250_03_original.geojson,ok,
140.3125,0.0,0.0,140.3125,0.0,,0.0,se2530_rgb_250_05_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2530_rgb_250_05_removal.geojson,ok,
53584.531273639215,0.0,0.0,53584.531273639215,0.0,,0.0,se2531_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2531_rgb_250_04_removal.geojson,ok,
24464.717418822944,7224.345887382426,6200.511414331543,25488.551891873652,0.2534470890540891,0.858279975929856,0.24326652375682478,se2532_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2532_rgb_250_04_removal.geojson,ok,
18792.9755738276,2098.495832662278,1502.9569358363174,19388.514470653856,0.07997439947346281,0.716206776512668,0.07751790051327392,se2533_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2533_rgb_250_03_removal.geojson,ok,
19572.613919586187,2879.1673586642987,2105.4175630827735,20346.363715168354,0.10756956488963879,0.7312591804526144,0.1034788128511224,se2534_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2534_rgb_250_03_removal.geojson,ok,
32059.629826594224,1177.5023179936084,0.0,33237.13214458783,0.0,0.0,0.0,se2630_rgb_250_05_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2630_rgb_250_05_removal.geojson,ok,
70603.38915390875,14993.387537985158,14764.166111081242,70832.61058081135,0.20911412735296245,0.9847118320444134,0.2084374130787843,se2631_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2631_rgb_250_04_removal.geojson,ok,
23073.341813653944,4364.575614408236,1381.9428689769702,26055.974559085626,0.059893485743759405,0.3166270884195321,0.05303746616129128,se2632_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2632_rgb_250_04_removal.geojson,ok,
53347.61581006181,12344.819226531527,11690.023440108953,54002.41159648367,0.21912925746728715,0.9469578473036458,0.2164722480814198,se2633_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2633_rgb_250_03_removal.geojson,ok,
21524.292529227343,20216.43040331223,12245.267570936174,29495.455361603425,0.5689045321377512,0.6057086897462337,0.41515777331842146,se2634_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2634_rgb_250_03_removal.geojson,ok,
78303.08475380529,29361.239311543326,21577.886407431746,86086.43765791786,0.2755687911309666,0.7349106139041084,0.2506537265855501,se2730_rgb_250_05_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2730_rgb_250_05_removal.geojson,ok,
221784.2365556537,43393.041104190655,37893.931064721444,227283.34659512536,0.17085944273236245,0.8732720754402683,0.16672550643239328,se2731_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2731_rgb_250_04_removal.geojson,ok,
51368.40327122072,5706.1398031326435,3263.6951828424917,53810.847891510675,0.06353507165894302,0.5719620085457315,0.060651249900810056,se2732_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2732_rgb_250_04_removal.geojson,ok,
59547.995130285235,24911.953936377064,17146.56881871755,67313.3802479442,0.28794535871782956,0.688286790450415,0.2547274963099364,se2733_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2733_rgb_250_03_removal.geojson,ok,
110231.02824380531,63920.62778124812,53887.76899987161,120263.88702518203,0.48886207321485237,0.8430419235600848,0.44807938885750515,se2734_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2734_rgb_250_03_removal.geojson,ok,
86001.38449381378,12144.913487705377,9788.919595626443,88357.37838589323,0.11382281405400603,0.8060098250626512,0.11078780034502814,se2830_rgb_250_05_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2830_rgb_250_05_removal.geojson,ok,
116265.55586330398,92397.48846698964,39635.55180393089,169027.49252636463,0.3409053653906863,0.4289678481692851,0.23449174575993073,se2831_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2831_rgb_250_04_removal.geojson,ok,
144298.82333719506,33801.45990721485,22195.883961407988,155904.39928300065,0.15381888395265025,0.6566545948706294,0.1423685544698299,se2832_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2832_rgb_250_04_removal.geojson,ok,
115977.8094321413,55394.05200953218,43539.768173912686,127832.09326776207,0.37541464515578593,0.7860007815716458,0.3406012297922134,se2833_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2833_rgb_250_03_removal.geojson,ok,
60824.97131894021,22525.315477038683,18249.3300866242,65100.9567093594,0.30003022921182315,0.8101697889748432,0.2803235314666357,se2834_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2834_rgb_250_03_removal.geojson,ok,
60551.90518394485,836.4624150682675,823.229574110261,60565.13802490256,0.013595436371645953,0.9841799933629695,0.013592465912845336,se2930_rgb_250_05_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2930_rgb_250_05_removal.geojson,ok,
39586.412718115826,1738.0826180998167,113.52972934494613,41210.9656068707,0.002867896370235938,0.06531894868672244,0.0027548427384098575,se2931_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2931_rgb_250_04_removal.geojson,ok,
108407.38950502987,65597.8173367451,26737.128672551768,147268.0781692227,0.24663566565553377,0.40759174250108426,0.18155413586526667,se2932_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2932_rgb_250_04_removal.geojson,ok,
73194.41261589689,34775.7235005101,29226.407306964327,78743.72880944291,0.39929833798019615,0.840425571779567,0.3711585385763382,se2933_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2933_rgb_250_03_removal.geojson,ok,
45147.12125471247,13740.773017863754,6592.433834163229,52295.46043841336,0.14602113381648027,0.4797716857408754,0.12606130204985805,se2934_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421041/se2934_rgb_250_03_removal.geojson,ok,
96645.7620321086,6514.559324186566,5944.576934530247,97215.74442176489,0.06150892506342163,0.9125063782073257,0.06114829413577335,se3030_rgb_250_05_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3030_rgb_250_05_removal.geojson,ok,
106885.68005013435,40943.21743104499,23203.624217335193,124625.27326384406,0.21708824050566564,0.5667269372861049,0.18618714815742726,se3031_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3031_rgb_250_04_removal.geojson,ok,
170632.83180947063,87387.92431860027,71856.19351165277,186164.56261641727,0.4211158705488034,0.8222668529083987,0.38598212517872615,se3032_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3032_rgb_250_04_removal.geojson,ok,
55216.32426422404,46436.48030200202,33417.35535480887,68235.44921141707,0.6052078945874484,0.7196358366843781,0.48973599120407807,se3033_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3033_rgb_250_03_removal.geojson,ok,
103149.07054677804,35646.533997342616,29411.678751512212,109383.92579261026,0.28513760323389475,0.8250922446963511,0.26888483420567816,se3034_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3034_rgb_250_03_removal.geojson,ok,
68407.88374447812,69092.77169136344,41914.890797106425,95585.76463873628,0.6127201793534476,0.60664653871956,0.4385055761757264,se3130_rgb_250_05_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3130_rgb_250_05_removal.geojson,ok,
144494.97944161145,14352.792702806326,11361.869458515828,147485.90268590153,0.07863158638744963,0.791613847825887,0.07703698625836143,se3131_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3131_rgb_250_04_removal.geojson,ok,
114291.46486363828,12878.005886294755,9146.922732768868,118022.54801716447,0.08003154691981687,0.7102747749559082,0.07750148498267125,se3132_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3132_rgb_250_04_removal.geojson,ok,
81924.50743876632,13931.905581747673,10275.002102954551,85581.41091756048,0.125420370829016,0.7375159157277044,0.12006114403573381,se3133_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3133_rgb_250_03_removal.geojson,ok,
154368.48480175645,73126.78272891307,59145.55475846845,168349.7127722041,0.38314526980312413,0.8088083811607825,0.3513255459989941,se3134_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3134_rgb_250_03_removal.geojson,ok,
193762.03773763936,23497.511520302218,21663.46308493183,195596.08617301064,0.11180447593281882,0.9219471204946217,0.11075611740906638,se3230_rgb_250_05_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3230_rgb_250_05_removal.geojson,ok,
116222.50324267066,21305.742849419923,20153.278356557625,117374.96773553103,0.17340254937099328,0.9459082698497098,0.17169996929811251,se3231_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3231_rgb_250_04_removal.geojson,ok,
121748.08821467677,1799.4930342961884,1764.8059122970053,121782.77533667645,0.014495553385488458,0.9807239476129732,0.014491424648667137,se3232_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3232_rgb_250_04_removal.geojson,ok,
51078.96103655321,7657.082733568335,6520.845845861041,52215.19792425975,0.1276620689523145,0.8516096890626402,0.12488405876235097,se3233_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3233_rgb_250_03_removal.geojson,ok,
38779.41309759338,19745.13231139321,17158.33795912769,41366.20744985904,0.44245997008635807,0.8689907815521245,0.41479117900585205,se3234_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3234_rgb_250_03_removal.geojson,ok,
62589.25007663408,9891.644347500453,9472.239984273387,63008.65443986142,0.15133972643346272,0.9576001371973056,0.15033236415664394,se3330_rgb_250_05_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3330_rgb_250_05_removal.geojson,ok,
52887.355654316714,2157.2204293455566,1925.932408100944,53118.64367556109,0.03641574407102632,0.8927842430479952,0.036257183445123055,se3331_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3331_rgb_250_04_removal.geojson,ok,
138499.15457936184,21195.75542840746,20425.35265368869,139269.55735407933,0.1474763706372279,0.9636529692314602,0.1466605699173669,se3332_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3332_rgb_250_04_removal.geojson,ok,
20163.53303515968,9216.565157070881,7333.538245967025,22046.55994626428,0.3637030392034642,0.7956910325036641,0.3326386639839324,se3333_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3333_rgb_250_03_removal.geojson,ok,
18184.005911247095,1439.5791885041347,1343.5953738845835,18279.989725866126,0.07388885487842635,0.9333250887578558,0.07350088233274008,se3334_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3334_rgb_250_03_removal.geojson,ok,
22122.37071700163,20489.530943200272,19439.4126238666,23172.489036335814,0.8787219449734152,0.9487485427438656,0.8389004993544055,se3430_rgb_250_05_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3430_rgb_250_05_removal.geojson,ok,
80152.37342893721,49053.93869137206,39614.28365962123,89592.02846068815,0.49423718805710853,0.8075658085043609,0.4421630399517461,se3431_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3431_rgb_250_04_removal.geojson,ok,
53547.40021094946,26592.805758860526,25846.466900181607,54293.73906962876,0.48268388004571094,0.9719345575849873,0.4760487552171517,se3432_rgb_250_04_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3432_rgb_250_04_removal.geojson,ok,
24329.623097781823,5604.125859340425,5091.216349457805,24842.532607664412,0.20925997616140551,0.9084764470398624,0.2049395055593915,se3433_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3433_rgb_250_03_removal.geojson,ok,
51183.380237212994,22407.73616594906,21929.40026950639,51661.71613365735,0.4284476751608244,0.9786530913743284,0.42448067758282415,se3434_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421042/se3434_rgb_250_03_removal.geojson,ok,
15406.490951774813,4692.38563771274,3399.763262898959,16699.113326588587,0.22067083760610068,0.7245276764072917,0.20358944791911815,se2535_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421043/se2535_rgb_250_03_removal.geojson,ok,
11121.191395401065,5848.987202591433,4555.685130430721,12414.493467561271,0.40964002582624637,0.7788844414657454,0.3669650431034178,se2536_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421043/se2536_rgb_250_03_removal.geojson,ok,
22064.67939521349,13522.19015323465,9662.265637478538,25924.603910969618,0.43790645965944025,0.7145488658260898,0.3727063939206451,se2537_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421043/se2537_rgb_250_03_removal.geojson,ok,
34517.61576054692,4704.031107417076,3093.4146707887758,36128.23219717512,0.08961843402650362,0.6576093142562849,0.08562319501009659,se2538_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421043/se2538_rgb_250_03_removal.geojson,ok,
15166.247015343419,11246.514771524086,7673.070651129692,18739.69113573883,0.5059307449870086,0.6822620880343953,0.40945555588673654,se2539_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421043/se2539_rgb_250_03_removal.geojson,ok,
61374.43443975313,38766.03053981976,32523.89026584883,67616.57471372299,0.5299257021712387,0.8389791220032415,0.4810047004532456,se2635_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421043/se2635_rgb_250_03_removal.geojson,ok,
19817.96586140457,12095.440529650103,8360.283661247615,23553.12272980673,0.42185377246659017,0.6911929863781043,0.35495436240679823,se2636_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421043/se2636_rgb_250_03_removal.geojson,ok,
13932.14176375715,4099.73184956721,3899.640955581982,14132.23265774249,0.2799024745589688,0.9511941509037107,0.2759394817524125,se2637_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421043/se2637_rgb_250_03_removal.geojson,ok,
39166.72922596891,12473.648173253816,11194.230708749088,40446.14669047492,0.2858096892432601,0.897430371072348,0.27676878082888756,se2638_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421043/se2638_rgb_250_03_removal.geojson,ok,
16400.931931837116,5786.414144025666,4739.577018463148,17447.769057399266,0.28898217724218395,0.8190870719747303,0.271643727222145,se2639_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421043/se2639_rgb_250_03_removal.geojson,ok,
28269.326408618723,15736.743576932877,11961.674739877113,32044.395245674437,0.4231326409047458,0.7601111806518022,0.3732844588943141,se2735_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421043/se2735_rgb_250_03_removal.geojson,ok,
19850.966236608598,15312.908196310498,8541.2711783402,26622.60325457927,0.4302697952600728,0.5577824322357093,0.3208277979679182,se2736_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421043/se2736_rgb_250_03_removal.geojson,ok,
22189.677755367287,11280.868564151637,7927.171722547525,25543.37459697091,0.3572459145167209,0.702709341702509,0.3103415992453706,se2737_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421043/se2737_rgb_250_03_removal.geojson,ok,
12243.927685580868,10329.447499462109,6542.367982902368,16031.007202140694,0.5343357255047353,0.6333705634539555,0.4081071077074144,se2738_rgb_250_03_removal,/Users/hou/Desktop/dissertation/Parking/parking-lot-mapping-tool/output_files/tif_removal/Download_2994141/getmapping_rgb_25cm_6421043/se2738_rgb_250_03_removal.geojson,ok,
